State,year,rate,rate_type,age
SD,2005,57.3,rate_pregnancies,3539
TN,2005,45.0,rate_pregnancies,3539
TX,2005,63.6,rate_pregnancies,3539
US,2005,66.8,rate_pregnancies,3539
UT,2005,69.3,rate_pregnancies,3539
VA,2005,70.6,rate_pregnancies,3539
VT,2005,58.5,rate_pregnancies,3539
WA,2005,67.1,rate_pregnancies,3539
WI,2005,57.0,rate_pregnancies,3539
WV,2005,34.9,rate_pregnancies,3539
WY,2005,48.6,rate_pregnancies,3539
AK,2005,18.2,rate_pregnancies,40plus
AL,2005,8.3,rate_pregnancies,40plus
AR,2005,7.9,rate_pregnancies,40plus
AZ,2005,14.8,rate_pregnancies,40plus
CA,2005,22.3,rate_pregnancies,40plus
CO,2005,15.9,rate_pregnancies,40plus
CT,2005,18.2,rate_pregnancies,40plus
DC,2005,33.2,rate_pregnancies,40plus
DE,2005,13.3,rate_pregnancies,40plus
FL,2005,15.7,rate_pregnancies,40plus
GA,2005,12.8,rate_pregnancies,40plus
HI,2005,21.3,rate_pregnancies,40plus
IA,2005,9.9,rate_pregnancies,40plus
ID,2005,12.7,rate_pregnancies,40plus
IL,2005,15.5,rate_pregnancies,40plus
IN,2005,9.8,rate_pregnancies,40plus
KS,2005,11.1,rate_pregnancies,40plus
KY,2005,8.0,rate_pregnancies,40plus
LA,2005,9.0,rate_pregnancies,40plus
MA,2005,20.5,rate_pregnancies,40plus
MD,2005,19.0,rate_pregnancies,40plus
ME,2005,9.0,rate_pregnancies,40plus
MI,2005,12.9,rate_pregnancies,40plus
MN,2005,14.1,rate_pregnancies,40plus
MO,2005,10.9,rate_pregnancies,40plus
MS,2005,7.9,rate_pregnancies,40plus
MT,2005,11.7,rate_pregnancies,40plus
NC,2005,11.5,rate_pregnancies,40plus
ND,2005,8.0,rate_pregnancies,40plus
NE,2005,10.8,rate_pregnancies,40plus
NH,2005,12.0,rate_pregnancies,40plus
NJ,2005,21.6,rate_pregnancies,40plus
NM,2005,14.4,rate_pregnancies,40plus
NV,2005,18.5,rate_pregnancies,40plus
NY,2005,23.9,rate_pregnancies,40plus
OH,2005,11.0,rate_pregnancies,40plus
OK,2005,8.6,rate_pregnancies,40plus
OR,2005,14.3,rate_pregnancies,40plus
PA,2005,13.3,rate_pregnancies,40plus
RI,2005,16.8,rate_pregnancies,40plus
SC,2005,10.1,rate_pregnancies,40plus
SD,2005,10.7,rate_pregnancies,40plus
TN,2005,8.8,rate_pregnancies,40plus
TX,2005,14.2,rate_pregnancies,40plus
US,2005,15.4,rate_pregnancies,40plus
UT,2005,14.2,rate_pregnancies,40plus
VA,2005,16.5,rate_pregnancies,40plus
VT,2005,12.5,rate_pregnancies,40plus
WA,2005,15.5,rate_pregnancies,40plus
WI,2005,10.8,rate_pregnancies,40plus
WV,2005,7.2,rate_pregnancies,40plus
WY,2005,10.2,rate_pregnancies,40plus
AK,2006,3.4,rate_pregnancies,lt15
AL,2006,9.3,rate_pregnancies,lt15
AR,2006,9.0,rate_pregnancies,lt15
AZ,2006,8.1,rate_pregnancies,lt15
CA,2006,7.6,rate_pregnancies,lt15
CO,2006,7.0,rate_pregnancies,lt15
CT,2006,6.5,rate_pregnancies,lt15
DC,2006,25.5,rate_pregnancies,lt15
DE,2006,13.1,rate_pregnancies,lt15
FL,2006,8.0,rate_pregnancies,lt15
GA,2006,8.9,rate_pregnancies,lt15
HI,2006,6.8,rate_pregnancies,lt15
IA,2006,3.5,rate_pregnancies,lt15
ID,2006,3.8,rate_pregnancies,lt15
IL,2006,7.8,rate_pregnancies,lt15
IN,2006,5.0,rate_pregnancies,lt15
KS,2006,5.4,rate_pregnancies,lt15
KY,2006,5.0,rate_pregnancies,lt15
LA,2006,10.9,rate_pregnancies,lt15
MA,2006,3.7,rate_pregnancies,lt15
MD,2006,6.6,rate_pregnancies,lt15
ME,2006,2.6,rate_pregnancies,lt15
MI,2006,5.9,rate_pregnancies,lt15
MN,2006,3.8,rate_pregnancies,lt15
MO,2006,5.8,rate_pregnancies,lt15
MS,2006,12.0,rate_pregnancies,lt15
MT,2006,3.6,rate_pregnancies,lt15
NC,2006,8.0,rate_pregnancies,lt15
ND,2006,2.7,rate_pregnancies,lt15
NE,2006,4.0,rate_pregnancies,lt15
NH,2006,2.3,rate_pregnancies,lt15
NJ,2006,6.8,rate_pregnancies,lt15
NM,2006,7.1,rate_pregnancies,lt15
NV,2006,8.4,rate_pregnancies,lt15
NY,2006,8.8,rate_pregnancies,lt15
OH,2006,7.5,rate_pregnancies,lt15
OK,2006,6.4,rate_pregnancies,lt15
OR,2006,5.0,rate_pregnancies,lt15
PA,2006,5.8,rate_pregnancies,lt15
RI,2006,3.6,rate_pregnancies,lt15
SC,2006,8.5,rate_pregnancies,lt15
SD,2006,2.8,rate_pregnancies,lt15
TN,2006,7.3,rate_pregnancies,lt15
TX,2006,9.0,rate_pregnancies,lt15
US,2006,7.1,rate_pregnancies,lt15
UT,2006,2.3,rate_pregnancies,lt15
VA,2006,6.1,rate_pregnancies,lt15
VT,2006,,rate_pregnancies,lt15
WA,2006,4.5,rate_pregnancies,lt15
WI,2006,4.3,rate_pregnancies,lt15
WV,2006,3.5,rate_pregnancies,lt15
WY,2006,4.9,rate_pregnancies,lt15
AK,2006,30.8,rate_pregnancies,1517
AL,2006,40.3,rate_pregnancies,1517
AR,2006,43.5,rate_pregnancies,1517
AZ,2006,51.5,rate_pregnancies,1517
CA,2006,42.2,rate_pregnancies,1517
CO,2006,38.5,rate_pregnancies,1517
CT,2006,34.1,rate_pregnancies,1517
DC,2006,108.2,rate_pregnancies,1517
DE,2006,47.0,rate_pregnancies,1517
FL,2006,42.6,rate_pregnancies,1517
GA,2006,43.3,rate_pregnancies,1517
HI,2006,45.2,rate_pregnancies,1517
IA,2006,26.2,rate_pregnancies,1517
ID,2006,29.2,rate_pregnancies,1517
IL,2006,40.5,rate_pregnancies,1517
IN,2006,29.7,rate_pregnancies,1517
KS,2006,29.5,rate_pregnancies,1517
KY,2006,35.2,rate_pregnancies,1517
LA,2006,40.1,rate_pregnancies,1517
MA,2006,24.6,rate_pregnancies,1517
MD,2006,34.1,rate_pregnancies,1517
ME,2006,19.6,rate_pregnancies,1517
MI,2006,31.6,rate_pregnancies,1517
MN,2006,22.9,rate_pregnancies,1517
MO,2006,33.9,rate_pregnancies,1517
MS,2006,53.4,rate_pregnancies,1517
MT,2006,28.4,rate_pregnancies,1517
NC,2006,39.9,rate_pregnancies,1517
ND,2006,18.1,rate_pregnancies,1517
NE,2006,23.4,rate_pregnancies,1517
NH,2006,15.5,rate_pregnancies,1517
NJ,2006,37.0,rate_pregnancies,1517
NM,2006,56.1,rate_pregnancies,1517
NV,2006,51.8,rate_pregnancies,1517
NY,2006,44.7,rate_pregnancies,1517
OH,2006,32.6,rate_pregnancies,1517
OK,2006,41.5,rate_pregnancies,1517
OR,2006,32.6,rate_pregnancies,1517
PA,2006,29.0,rate_pregnancies,1517
RI,2006,33.1,rate_pregnancies,1517
SC,2006,46.0,rate_pregnancies,1517
SD,2006,25.8,rate_pregnancies,1517
TN,2006,40.0,rate_pregnancies,1517
TX,2006,51.1,rate_pregnancies,1517
US,2006,38.5,rate_pregnancies,1517
UT,2006,22.9,rate_pregnancies,1517
VA,2006,29.0,rate_pregnancies,1517
VT,2006,18.3,rate_pregnancies,1517
WA,2006,31.4,rate_pregnancies,1517
WI,2006,23.8,rate_pregnancies,1517
WV,2006,29.9,rate_pregnancies,1517
WY,2006,28.9,rate_pregnancies,1517
AK,2006,131.0,rate_pregnancies,1819
AL,2006,128.4,rate_pregnancies,1819
AR,2006,146.7,rate_pregnancies,1819
AZ,2006,153.0,rate_pregnancies,1819
CA,2006,133.5,rate_pregnancies,1819
CO,2006,114.1,rate_pregnancies,1819
CT,2006,98.6,rate_pregnancies,1819
DC,2006,116.1,rate_pregnancies,1819
DE,2006,124.7,rate_pregnancies,1819
FL,2006,135.1,rate_pregnancies,1819
GA,2006,138.0,rate_pregnancies,1819
HI,2006,127.5,rate_pregnancies,1819
IA,2006,85.3,rate_pregnancies,1819
ID,2006,97.6,rate_pregnancies,1819
IL,2006,112.7,rate_pregnancies,1819
IN,2006,104.6,rate_pregnancies,1819
KS,2006,104.4,rate_pregnancies,1819
KY,2006,124.5,rate_pregnancies,1819
LA,2006,131.5,rate_pregnancies,1819
MA,2006,74.7,rate_pregnancies,1819
MD,2006,118.3,rate_pregnancies,1819
ME,2006,78.4,rate_pregnancies,1819
MI,2006,103.8,rate_pregnancies,1819
MN,2006,78.1,rate_pregnancies,1819
MO,2006,114.5,rate_pregnancies,1819
MS,2006,151.9,rate_pregnancies,1819
MT,2006,103.2,rate_pregnancies,1819
NC,2006,126.0,rate_pregnancies,1819
ND,2006,63.8,rate_pregnancies,1819
NE,2006,79.5,rate_pregnancies,1819
NH,2006,60.2,rate_pregnancies,1819
NJ,2006,126.2,rate_pregnancies,1819
NM,2006,158.7,rate_pregnancies,1819
NV,2006,167.2,rate_pregnancies,1819
NY,2006,119.5,rate_pregnancies,1819
OH,2006,108.1,rate_pregnancies,1819
OK,2006,132.3,rate_pregnancies,1819
OR,2006,101.7,rate_pregnancies,1819
PA,2006,87.4,rate_pregnancies,1819
RI,2006,79.2,rate_pregnancies,1819
SC,2006,128.0,rate_pregnancies,1819
SD,2006,90.7,rate_pregnancies,1819
TN,2006,134.6,rate_pregnancies,1819
TX,2006,152.4,rate_pregnancies,1819
US,2006,119.9,rate_pregnancies,1819
UT,2006,78.6,rate_pregnancies,1819
VA,2006,104.5,rate_pregnancies,1819
VT,2006,65.7,rate_pregnancies,1819
WA,2006,106.6,rate_pregnancies,1819
WI,2006,78.5,rate_pregnancies,1819
WV,2006,107.4,rate_pregnancies,1819
WY,2006,124.1,rate_pregnancies,1819
AK,2006,66.6,rate_pregnancies,1519
AL,2006,75.3,rate_pregnancies,1519
AR,2006,84.2,rate_pregnancies,1519
AZ,2006,91.1,rate_pregnancies,1519
CA,2006,77.0,rate_pregnancies,1519
CO,2006,68.3,rate_pregnancies,1519
CT,2006,58.6,rate_pregnancies,1519
DC,2006,112.7,rate_pregnancies,1519
DE,2006,79.8,rate_pregnancies,1519
FL,2006,78.4,rate_pregnancies,1519
GA,2006,80.0,rate_pregnancies,1519
HI,2006,75.9,rate_pregnancies,1519
IA,2006,50.7,rate_pregnancies,1519
ID,2006,56.7,rate_pregnancies,1519
IL,2006,68.1,rate_pregnancies,1519
IN,2006,59.7,rate_pregnancies,1519
KS,2006,59.6,rate_pregnancies,1519
KY,2006,70.5,rate_pregnancies,1519
LA,2006,77.0,rate_pregnancies,1519
MA,2006,45.8,rate_pregnancies,1519
MD,2006,65.9,rate_pregnancies,1519
ME,2006,42.6,rate_pregnancies,1519
MI,2006,59.7,rate_pregnancies,1519
MN,2006,44.4,rate_pregnancies,1519
MO,2006,65.8,rate_pregnancies,1519
MS,2006,92.7,rate_pregnancies,1519
MT,2006,57.6,rate_pregnancies,1519
NC,2006,74.5,rate_pregnancies,1519
ND,2006,38.4,rate_pregnancies,1519
NE,2006,46.3,rate_pregnancies,1519
NH,2006,33.3,rate_pregnancies,1519
NJ,2006,68.7,rate_pregnancies,1519
NM,2006,96.0,rate_pregnancies,1519
NV,2006,93.7,rate_pregnancies,1519
NY,2006,74.3,rate_pregnancies,1519
OH,2006,61.9,rate_pregnancies,1519
OK,2006,78.1,rate_pregnancies,1519
OR,2006,59.8,rate_pregnancies,1519
PA,2006,52.9,rate_pregnancies,1519
RI,2006,54.7,rate_pregnancies,1519
SC,2006,79.4,rate_pregnancies,1519
SD,2006,52.4,rate_pregnancies,1519
TN,2006,77.0,rate_pregnancies,1519
TX,2006,90.6,rate_pregnancies,1519
US,2006,70.5,rate_pregnancies,1519
UT,2006,46.5,rate_pregnancies,1519
VA,2006,59.6,rate_pregnancies,1519
VT,2006,38.9,rate_pregnancies,1519
WA,2006,60.5,rate_pregnancies,1519
WI,2006,45.6,rate_pregnancies,1519
WV,2006,61.3,rate_pregnancies,1519
WY,2006,67.7,rate_pregnancies,1519
AK,2006,67.2,rate_pregnancies,lt20
AL,2006,77.1,rate_pregnancies,lt20
AR,2006,85.9,rate_pregnancies,lt20
AZ,2006,92.7,rate_pregnancies,lt20
CA,2006,78.6,rate_pregnancies,lt20
CO,2006,69.7,rate_pregnancies,lt20
CT,2006,59.9,rate_pregnancies,lt20
DC,2006,116.4,rate_pregnancies,lt20
DE,2006,82.2,rate_pregnancies,lt20
FL,2006,80.0,rate_pregnancies,lt20
GA,2006,81.8,rate_pregnancies,lt20
HI,2006,77.3,rate_pregnancies,lt20
IA,2006,51.3,rate_pregnancies,lt20
ID,2006,57.4,rate_pregnancies,lt20
IL,2006,69.7,rate_pregnancies,lt20
IN,2006,60.7,rate_pregnancies,lt20
KS,2006,60.7,rate_pregnancies,lt20
KY,2006,71.5,rate_pregnancies,lt20
LA,2006,79.1,rate_pregnancies,lt20
MA,2006,46.5,rate_pregnancies,lt20
MD,2006,67.3,rate_pregnancies,lt20
ME,2006,43.1,rate_pregnancies,lt20
MI,2006,60.8,rate_pregnancies,lt20
MN,2006,45.2,rate_pregnancies,lt20
MO,2006,66.9,rate_pregnancies,lt20
MS,2006,95.1,rate_pregnancies,lt20
MT,2006,58.3,rate_pregnancies,lt20
NC,2006,76.1,rate_pregnancies,lt20
ND,2006,38.9,rate_pregnancies,lt20
NE,2006,47.1,rate_pregnancies,lt20
NH,2006,33.8,rate_pregnancies,lt20
NJ,2006,70.1,rate_pregnancies,lt20
NM,2006,97.4,rate_pregnancies,lt20
NV,2006,95.5,rate_pregnancies,lt20
NY,2006,76.0,rate_pregnancies,lt20
OH,2006,63.4,rate_pregnancies,lt20
OK,2006,79.3,rate_pregnancies,lt20
OR,2006,60.8,rate_pregnancies,lt20
PA,2006,54.0,rate_pregnancies,lt20
RI,2006,55.3,rate_pregnancies,lt20
SC,2006,81.0,rate_pregnancies,lt20
SD,2006,52.9,rate_pregnancies,lt20
TN,2006,78.4,rate_pregnancies,lt20
TX,2006,92.4,rate_pregnancies,lt20
US,2006,71.9,rate_pregnancies,lt20
UT,2006,47.0,rate_pregnancies,lt20
VA,2006,60.7,rate_pregnancies,lt20
VT,2006,39.2,rate_pregnancies,lt20
WA,2006,61.4,rate_pregnancies,lt20
WI,2006,46.5,rate_pregnancies,lt20
WV,2006,62.0,rate_pregnancies,lt20
WY,2006,68.6,rate_pregnancies,lt20
AK,2006,193.9,rate_pregnancies,2024
AL,2006,171.6,rate_pregnancies,2024
AR,2006,193.6,rate_pregnancies,2024
AZ,2006,204.0,rate_pregnancies,2024
CA,2006,184.1,rate_pregnancies,2024
CO,2006,156.0,rate_pregnancies,2024
CT,2006,145.2,rate_pregnancies,2024
DC,2006,139.3,rate_pregnancies,2024
DE,2006,189.9,rate_pregnancies,2024
FL,2006,184.4,rate_pregnancies,2024
GA,2006,189.8,rate_pregnancies,2024
HI,2006,174.6,rate_pregnancies,2024
IA,2006,141.5,rate_pregnancies,2024
ID,2006,188.6,rate_pregnancies,2024
IL,2006,151.2,rate_pregnancies,2024
IN,2006,160.9,rate_pregnancies,2024
KS,2006,156.1,rate_pregnancies,2024
KY,2006,163.0,rate_pregnancies,2024
LA,2006,180.9,rate_pregnancies,2024
MA,2006,110.3,rate_pregnancies,2024
MD,2006,167.5,rate_pregnancies,2024
ME,2006,139.2,rate_pregnancies,2024
MI,2006,150.5,rate_pregnancies,2024
MN,2006,131.9,rate_pregnancies,2024
MO,2006,165.0,rate_pregnancies,2024
MS,2006,208.5,rate_pregnancies,2024
MT,2006,149.2,rate_pregnancies,2024
NC,2006,176.0,rate_pregnancies,2024
ND,2006,108.1,rate_pregnancies,2024
NE,2006,139.4,rate_pregnancies,2024
NH,2006,111.3,rate_pregnancies,2024
NJ,2006,173.3,rate_pregnancies,2024
NM,2006,203.5,rate_pregnancies,2024
NV,2006,211.6,rate_pregnancies,2024
NY,2006,169.5,rate_pregnancies,2024
OH,2006,161.1,rate_pregnancies,2024
OK,2006,185.3,rate_pregnancies,2024
OR,2006,154.3,rate_pregnancies,2024
PA,2006,134.8,rate_pregnancies,2024
RI,2006,123.2,rate_pregnancies,2024
SC,2006,177.7,rate_pregnancies,2024
SD,2006,151.2,rate_pregnancies,2024
TN,2006,175.6,rate_pregnancies,2024
TX,2006,195.7,rate_pregnancies,2024
US,2006,170.4,rate_pregnancies,2024
UT,2006,167.5,rate_pregnancies,2024
VA,2006,158.0,rate_pregnancies,2024
VT,2006,113.1,rate_pregnancies,2024
WA,2006,155.2,rate_pregnancies,2024
WI,2006,124.5,rate_pregnancies,2024
WV,2006,149.0,rate_pregnancies,2024
WY,2006,182.8,rate_pregnancies,2024
AK,2006,187.0,rate_pregnancies,2529
AL,2006,159.1,rate_pregnancies,2529
AR,2006,157.2,rate_pregnancies,2529
AZ,2006,180.8,rate_pregnancies,2529
CA,2006,180.4,rate_pregnancies,2529
CO,2006,163.9,rate_pregnancies,2529
CT,2006,170.3,rate_pregnancies,2529
DC,2006,132.2,rate_pregnancies,2529
DE,2006,178.3,rate_pregnancies,2529
FL,2006,177.7,rate_pregnancies,2529
GA,2006,174.0,rate_pregnancies,2529
HI,2006,166.1,rate_pregnancies,2529
IA,2006,203.7,rate_pregnancies,2529
ID,2006,201.9,rate_pregnancies,2529
IL,2006,166.4,rate_pregnancies,2529
IN,2006,170.0,rate_pregnancies,2529
KS,2006,191.8,rate_pregnancies,2529
KY,2006,154.8,rate_pregnancies,2529
LA,2006,160.1,rate_pregnancies,2529
MA,2006,139.3,rate_pregnancies,2529
MD,2006,173.9,rate_pregnancies,2529
ME,2006,157.3,rate_pregnancies,2529
MI,2006,179.0,rate_pregnancies,2529
MN,2006,187.3,rate_pregnancies,2529
MO,2006,169.9,rate_pregnancies,2529
MS,2006,173.7,rate_pregnancies,2529
MT,2006,188.9,rate_pregnancies,2529
NC,2006,167.2,rate_pregnancies,2529
ND,2006,212.3,rate_pregnancies,2529
NE,2006,201.7,rate_pregnancies,2529
NH,2006,162.6,rate_pregnancies,2529
NJ,2006,189.8,rate_pregnancies,2529
NM,2006,172.9,rate_pregnancies,2529
NV,2006,185.3,rate_pregnancies,2529
NY,2006,174.9,rate_pregnancies,2529
OH,2006,163.6,rate_pregnancies,2529
OK,2006,172.9,rate_pregnancies,2529
OR,2006,165.6,rate_pregnancies,2529
PA,2006,158.2,rate_pregnancies,2529
RI,2006,149.2,rate_pregnancies,2529
SC,2006,163.5,rate_pregnancies,2529
SD,2006,209.5,rate_pregnancies,2529
TN,2006,157.1,rate_pregnancies,2529
TX,2006,178.8,rate_pregnancies,2529
US,2006,174.4,rate_pregnancies,2529
UT,2006,226.9,rate_pregnancies,2529
VA,2006,170.1,rate_pregnancies,2529
VT,2006,159.5,rate_pregnancies,2529
WA,2006,164.3,rate_pregnancies,2529
WI,2006,178.3,rate_pregnancies,2529
WV,2006,152.2,rate_pregnancies,2529
WY,2006,186.5,rate_pregnancies,2529
AK,2006,132.5,rate_pregnancies,3034
AL,2006,100.8,rate_pregnancies,3034
AR,2006,98.1,rate_pregnancies,3034
AZ,2006,140.9,rate_pregnancies,3034
CA,2006,156.9,rate_pregnancies,3034
CO,2006,139.3,rate_pregnancies,3034
CT,2006,160.1,rate_pregnancies,3034
DC,2006,131.3,rate_pregnancies,3034
DE,2006,153.8,rate_pregnancies,3034
FL,2006,136.5,rate_pregnancies,3034
GA,2006,128.8,rate_pregnancies,3034
HI,2006,146.7,rate_pregnancies,3034
IA,2006,130.3,rate_pregnancies,3034
ID,2006,131.1,rate_pregnancies,3034
IL,2006,142.9,rate_pregnancies,3034
IN,2006,117.1,rate_pregnancies,3034
KS,2006,130.2,rate_pregnancies,3034
KY,2006,102.2,rate_pregnancies,3034
LA,2006,106.1,rate_pregnancies,3034
MA,2006,159.1,rate_pregnancies,3034
MD,2006,159.4,rate_pregnancies,3034
ME,2006,116.9,rate_pregnancies,3034
MI,2006,135.5,rate_pregnancies,3034
MN,2006,152.6,rate_pregnancies,3034
MO,2006,120.0,rate_pregnancies,3034
MS,2006,99.4,rate_pregnancies,3034
MT,2006,126.7,rate_pregnancies,3034
NC,2006,124.7,rate_pregnancies,3034
ND,2006,125.2,rate_pregnancies,3034
NE,2006,140.0,rate_pregnancies,3034
NH,2006,135.7,rate_pregnancies,3034
NJ,2006,177.3,rate_pregnancies,3034
NM,2006,118.7,rate_pregnancies,3034
NV,2006,142.2,rate_pregnancies,3034
NY,2006,162.4,rate_pregnancies,3034
OH,2006,126.2,rate_pregnancies,3034
OK,2006,104.9,rate_pregnancies,3034
OR,2006,130.1,rate_pregnancies,3034
PA,2006,141.8,rate_pregnancies,3034
RI,2006,139.8,rate_pregnancies,3034
SC,2006,118.3,rate_pregnancies,3034
SD,2006,138.3,rate_pregnancies,3034
TN,2006,106.3,rate_pregnancies,3034
TX,2006,131.4,rate_pregnancies,3034
US,2006,138.8,rate_pregnancies,3034
UT,2006,157.0,rate_pregnancies,3034
VA,2006,141.9,rate_pregnancies,3034
VT,2006,123.9,rate_pregnancies,3034
WA,2006,136.4,rate_pregnancies,3034
WI,2006,131.3,rate_pregnancies,3034
WV,2006,89.2,rate_pregnancies,3034
WY,2006,113.0,rate_pregnancies,3034
AK,2006,69.4,rate_pregnancies,3539
AL,2006,42.1,rate_pregnancies,3539
AR,2006,39.7,rate_pregnancies,3539
AZ,2006,68.2,rate_pregnancies,3539
CA,2006,85.8,rate_pregnancies,3539
CO,2006,73.4,rate_pregnancies,3539
CT,2006,83.1,rate_pregnancies,3539
DC,2006,99.3,rate_pregnancies,3539
DE,2006,69.5,rate_pregnancies,3539
FL,2006,68.2,rate_pregnancies,3539
GA,2006,61.9,rate_pregnancies,3539
HI,2006,82.2,rate_pregnancies,3539
IA,2006,55.2,rate_pregnancies,3539
ID,2006,56.3,rate_pregnancies,3539
IL,2006,72.7,rate_pregnancies,3539
IN,2006,49.3,rate_pregnancies,3539
KS,2006,57.7,rate_pregnancies,3539
KY,2006,42.2,rate_pregnancies,3539
LA,2006,45.0,rate_pregnancies,3539
MA,2006,86.6,rate_pregnancies,3539
MD,2006,81.2,rate_pregnancies,3539
ME,2006,50.0,rate_pregnancies,3539
MI,2006,59.4,rate_pregnancies,3539
MN,2006,71.1,rate_pregnancies,3539
MO,2006,51.8,rate_pregnancies,3539
MS,2006,40.7,rate_pregnancies,3539
MT,2006,56.8,rate_pregnancies,3539
NC,2006,57.0,rate_pregnancies,3539
ND,2006,55.0,rate_pregnancies,3539
NE,2006,61.0,rate_pregnancies,3539
NH,2006,62.3,rate_pregnancies,3539
NJ,2006,91.9,rate_pregnancies,3539
NM,2006,56.7,rate_pregnancies,3539
NV,2006,73.0,rate_pregnancies,3539
NY,2006,89.5,rate_pregnancies,3539
OH,2006,55.5,rate_pregnancies,3539
OK,2006,46.5,rate_pregnancies,3539
OR,2006,63.6,rate_pregnancies,3539
PA,2006,64.9,rate_pregnancies,3539
RI,2006,69.9,rate_pregnancies,3539
SC,2006,52.3,rate_pregnancies,3539
SD,2006,56.7,rate_pregnancies,3539
TN,2006,47.8,rate_pregnancies,3539
TX,2006,62.8,rate_pregnancies,3539
US,2006,68.5,rate_pregnancies,3539
UT,2006,68.3,rate_pregnancies,3539
VA,2006,72.6,rate_pregnancies,3539
VT,2006,63.2,rate_pregnancies,3539
WA,2006,69.7,rate_pregnancies,3539
WI,2006,58.0,rate_pregnancies,3539
WV,2006,37.7,rate_pregnancies,3539
WY,2006,50.8,rate_pregnancies,3539
AK,2006,16.3,rate_pregnancies,40plus
AL,2006,8.4,rate_pregnancies,40plus
AR,2006,8.1,rate_pregnancies,40plus
AZ,2006,16.2,rate_pregnancies,40plus
CA,2006,23.3,rate_pregnancies,40plus
CO,2006,15.9,rate_pregnancies,40plus
CT,2006,18.9,rate_pregnancies,40plus
DC,2006,34.1,rate_pregnancies,40plus
DE,2006,13.9,rate_pregnancies,40plus
FL,2006,15.9,rate_pregnancies,40plus
GA,2006,13.3,rate_pregnancies,40plus
HI,2006,22.1,rate_pregnancies,40plus
IA,2006,10.0,rate_pregnancies,40plus
ID,2006,11.2,rate_pregnancies,40plus
IL,2006,16.0,rate_pregnancies,40plus
IN,2006,9.5,rate_pregnancies,40plus
KS,2006,11.7,rate_pregnancies,40plus
KY,2006,8.1,rate_pregnancies,40plus
LA,2006,9.6,rate_pregnancies,40plus
MA,2006,20.7,rate_pregnancies,40plus
MD,2006,19.1,rate_pregnancies,40plus
ME,2006,9.2,rate_pregnancies,40plus
MI,2006,12.4,rate_pregnancies,40plus
MN,2006,14.2,rate_pregnancies,40plus
MO,2006,10.9,rate_pregnancies,40plus
MS,2006,8.2,rate_pregnancies,40plus
MT,2006,12.7,rate_pregnancies,40plus
NC,2006,11.9,rate_pregnancies,40plus
ND,2006,10.5,rate_pregnancies,40plus
NE,2006,12.2,rate_pregnancies,40plus
NH,2006,12.6,rate_pregnancies,40plus
NJ,2006,22.1,rate_pregnancies,40plus
NM,2006,13.9,rate_pregnancies,40plus
NV,2006,18.6,rate_pregnancies,40plus
NY,2006,23.7,rate_pregnancies,40plus
OH,2006,11.0,rate_pregnancies,40plus
OK,2006,9.2,rate_pregnancies,40plus
OR,2006,14.7,rate_pregnancies,40plus
PA,2006,13.6,rate_pregnancies,40plus
RI,2006,15.7,rate_pregnancies,40plus
SC,2006,10.6,rate_pregnancies,40plus
SD,2006,10.7,rate_pregnancies,40plus
TN,2006,9.0,rate_pregnancies,40plus
TX,2006,13.8,rate_pregnancies,40plus
US,2006,15.9,rate_pregnancies,40plus
UT,2006,14.4,rate_pregnancies,40plus
VA,2006,16.3,rate_pregnancies,40plus
VT,2006,14.2,rate_pregnancies,40plus
WA,2006,16.9,rate_pregnancies,40plus
WI,2006,11.3,rate_pregnancies,40plus
WV,2006,7.2,rate_pregnancies,40plus
WY,2006,11.6,rate_pregnancies,40plus
AK,2007,9.0,rate_pregnancies,lt15
AL,2007,8.6,rate_pregnancies,lt15
AR,2007,9.1,rate_pregnancies,lt15
AZ,2007,11.3,rate_pregnancies,lt15
CA,2007,7.9,rate_pregnancies,lt15
CO,2007,5.6,rate_pregnancies,lt15
CT,2007,6.6,rate_pregnancies,lt15
DC,2007,17.6,rate_pregnancies,lt15
DE,2007,9.7,rate_pregnancies,lt15
FL,2007,8.5,rate_pregnancies,lt15
GA,2007,9.3,rate_pregnancies,lt15
HI,2007,8.4,rate_pregnancies,lt15
IA,2007,3.8,rate_pregnancies,lt15
ID,2007,2.9,rate_pregnancies,lt15
IL,2007,7.5,rate_pregnancies,lt15
IN,2007,4.4,rate_pregnancies,lt15
KS,2007,4.7,rate_pregnancies,lt15
KY,2007,6.8,rate_pregnancies,lt15
LA,2007,11.2,rate_pregnancies,lt15
MA,2007,3.8,rate_pregnancies,lt15
MD,2007,6.9,rate_pregnancies,lt15
ME,2007,6.1,rate_pregnancies,lt15
MI,2007,5.9,rate_pregnancies,lt15
MN,2007,3.9,rate_pregnancies,lt15
MO,2007,5.4,rate_pregnancies,lt15
MS,2007,11.8,rate_pregnancies,lt15
MT,2007,5.6,rate_pregnancies,lt15
NC,2007,7.7,rate_pregnancies,lt15
ND,2007,4.9,rate_pregnancies,lt15
NE,2007,3.7,rate_pregnancies,lt15
NH,2007,8.0,rate_pregnancies,lt15
NJ,2007,6.5,rate_pregnancies,lt15
NM,2007,9.9,rate_pregnancies,lt15
NV,2007,9.0,rate_pregnancies,lt15
NY,2007,8.6,rate_pregnancies,lt15
OH,2007,6.5,rate_pregnancies,lt15
OK,2007,6.4,rate_pregnancies,lt15
OR,2007,4.9,rate_pregnancies,lt15
PA,2007,5.9,rate_pregnancies,lt15
RI,2007,5.6,rate_pregnancies,lt15
SC,2007,8.5,rate_pregnancies,lt15
